id,x,y,Species,line_num,gmm
569802200,-7.91044,-6.16663,0,3,6
579414994,-65.0101,-33.6438,0,1,1
567952169,-81.1096,-15.0452,0,1,1
473543792,-54.2001,-19.7057,0,2,1
591396115,-21.2638,-9.83505,0,3,5
593579697,-59.4645,-34.2629,0,1,6
504605677,-52.6816,7.995772,0,2,4
322246422,-57.4076,-31.2158,0,2,1
524074295,-8.24598,-47.5994,0,0,3
591626585,-12.4935,-24.7294,0,3,6
553219924,-21.3971,-15.4732,0,6,6
566724483,-25.9655,20.01791,0,0,2
501282204,-44.7717,1.419654,0,2,4
479679997,-21.0345,-47.88,0,0,3
396369826,-71.7095,-30.9767,0,1,1
586088125,-26.2305,5.335126,0,0,5
396687610,-85.3555,-0.1579,0,1,1
547330489,6.45172,-28.5385,0,2,2
320247631,-71.3856,-19.9672,0,1,0
547262585,-19.8912,12.40269,0,2,2
569412397,12.26753,46.24765,0,5,5
321707833,-86.4741,-13.8172,0,1,0
481093098,-14.3188,-58.2174,0,0,3
580138266,7.946334,-8.63931,0,3,6
578898150,-41.3142,-1.14516,0,0,4
485053941,-77.0775,-23.4592,0,1,1
606517484,-76.8577,-37.2834,0,0,1
554432769,-20.7944,-48.3231,0,0,3
569991910,-84.8642,0.695383,0,1,1
481127348,-68.6003,-27.9001,0,1,1
520347870,-27.715,-10.6906,0,3,4
575637715,-27.2968,8.428017,0,2,2
518750800,-12.2073,-40.9865,0,6,3
397129612,-76.8656,-12.4633,0,0,0
501730497,-40.337,7.464722,0,2,4
580161872,-74.4622,-31.0104,0,1,1
564410881,-15.6085,-49.267,0,5,3
487352877,-84.0833,-11.4524,0,0,0
577218818,-25.6956,-31.0395,0,6,6
322197160,-55.8839,-6.51624,0,2,1
490382353,-83.4512,-1.5937,0,0,1
501736631,-20.9779,-31.4653,0,3,6
475619177,-16.333,-47.0764,0,0,3
556701250,-18.38,-17.4714,0,6,6
501940485,-26.4669,17.52418,0,0,2
483111429,-86.2344,-18.2949,0,0,0
486791945,-84.1627,-19.2705,0,1,0
567987585,-78.9878,-29.7572,0,1,1
560814288,-12.4522,-12.1318,0,3,6
583761507,-13.0753,-37.7678,0,0,6
573404307,-77.5014,-35.3826,0,3,1
514825708,-10.8671,-58.8263,0,0,3
538162646,-9.76597,-50.4575,0,5,3
536951541,-7.21404,-59.2699,0,5,3
516838734,-13.1682,-40.4295,0,5,3
396963717,-85.6427,-6.28722,0,0,0
573976402,-68.7945,-31.9202,0,1,1
569749430,-74.1018,-11.8206,0,1,1
569251652,-43.4686,-1.84647,0,5,4
586072783,-20.2214,-16.3508,0,6,6
328954223,-21.4022,9.917453,0,2,2
591616101,-12.2044,-0.58191,0,3,5
526801742,-17.5375,-42.1855,0,5,3
594611511,-11.9086,-25.4067,0,3,6
560817063,-29.7497,-24.6032,0,6,6
522260194,-6.91377,-53.6861,0,0,3
562527850,-18.0643,-23.4593,0,3,6
466245544,-79.3072,-9.83758,0,1,1
563790168,-19.4862,-21.0848,0,6,6
584671501,-17.8452,-55.0015,0,0,3
442627661,-10.7227,-62.5863,0,0,3
575001377,-20.0267,-29.5488,0,0,6
585944237,-16.3945,-14.6129,0,6,6
485253111,-74.8885,-19.9465,0,1,0
580507567,-76.6789,-24.5467,0,0,1
473011949,-49.4993,7.32446,0,2,4
531342116,-48.3459,-2.00609,0,6,4
555781149,-6.1505,-51.1836,0,5,6
585740198,-64.4203,-15.2325,0,1,1
594091004,-11.1569,-30.7214,0,0,6
466664172,-33.2928,10.43564,0,2,4
488685185,-85.5153,-7.81242,0,1,1
575919223,-13.7472,-23.3157,0,3,6
479219923,-20.4543,5.062888,0,0,6
522418855,-13.0528,-15.3321,0,3,6
561552455,-46.2569,-6.69785,0,0,4
590876255,-75.3561,-4.77868,0,1,1
587081792,-28.9762,13.66137,0,2,2
482726749,-27.0055,-9.07101,0,0,6
562630201,-10.9447,-57.5495,0,5,3
569723367,-78.2278,-26.0122,0,1,1
527874431,-10.4688,-55.8627,0,5,3
564438523,-13.8921,-52.8628,0,0,3
581058864,-14.0727,-42.8006,0,0,3
547336671,-30.6543,17.96833,0,2,4
579671105,-79.1077,-17.7158,0,1,0
491038812,-81.1035,-4.48511,0,1,1
575774870,-26.2096,-24.366,0,6,6
329241587,-50.5382,4.309244,0,2,4
488674910,-56.5534,-26.231,0,0,1
585948651,-62.1536,-23.7839,0,3,1
487640196,-83.9892,-4.47433,0,1,1
527089085,-12.4003,-29.5326,0,5,3
526939383,-18.4473,-41.111,0,5,3
573105010,-39.8602,5.140795,0,0,4
554454165,-21.5941,-51.2003,0,0,3
487323089,-69.2851,-23.6213,0,1,1
583671359,-34.8463,-0.63742,0,0,4
323834998,-57.6518,8.785057,0,0,5
569723405,-78.109,-9.02768,0,1,1
565462089,-73.7284,-29.8993,0,0,1
484629749,-90.2122,-23.3259,0,1,0
569407114,-5.00773,-41.6167,0,5,3
579611597,-8.28689,-48.9452,0,5,3
574993444,-18.0482,-52.4671,0,0,3
481136138,-83.6894,-28.7247,0,0,0
324466858,-43.4579,8.68816,0,2,4
488501071,-84.6536,-22.5485,0,1,1
574968354,-12.5672,-7.50829,0,0,6
575642695,-39.0892,11.50898,0,2,4
561519381,-11.2357,-54.0928,0,0,3
574036994,-25.1347,17.30153,0,2,2
586358539,-66.3135,-18.4661,0,1,1
593321019,-17.5893,-29.4947,0,0,6
469753383,-9.53943,-47.5965,0,0,3
516327568,-16.4118,-44.4659,0,2,4
328535908,-33.0289,14.19867,0,2,4
569794458,-5.85228,-15.6633,0,3,6
570896453,-32.1721,-3.73142,0,3,4
474283475,-8.28966,-53.5312,0,0,3
480187546,-60.2537,0.851867,0,2,1
586073683,-64.3259,-28.5984,0,3,1
321704734,-62.136,-33.1872,0,1,1
580145037,-61.1059,-28.337,0,3,1
568767467,-19.1063,-4.60117,0,3,6
563535101,-19.98,-13.0189,0,6,6
588189066,-79.5958,-16.902,0,1,1
566976438,-39.4363,2.752847,0,0,4
473540161,-53.697,-20.1556,0,2,1
527869035,-13.9996,-41.5179,0,5,3
593618144,-72.7688,-6.08153,0,1,1
555734606,-9.52947,-56.0011,0,5,3
569295876,-18.4641,-15.0253,0,0,6
580895033,-75.1279,-2.59604,0,1,1
480735016,-71.1363,-18.6062,0,1,0
522676397,-17.8021,-26.4821,0,0,6
490276212,-43.8731,4.522664,0,2,4
485061364,-92.5247,-25.735,0,2,1
572295788,-82.3778,-8.19638,0,1,1
583804033,-10.5563,-20.9777,0,0,6
554447280,-11.3892,-53.833,0,0,3
396608557,-75.3638,-13.0031,0,1,1
574992320,-69.3373,-11.047,0,1,1
514824979,-11.1455,-13.1752,0,0,6
609713212,-91.9715,-27.264,0,3,1
478891084,-70.9687,-26.107,0,0,0
584681388,-39.9326,6.559762,0,0,4
592723092,13.05216,-5.06177,0,2,2
396939115,-39.0048,11.34297,0,0,4
591627904,-16.4234,-27.8812,0,3,6
578483845,-12.165,-47.9517,0,0,3
562384889,-32.019,15.36573,0,0,4
567266985,-27.5921,8.490544,0,0,4
478396248,-35.1561,10.02736,0,2,4
485455219,-71.6868,-5.8809,0,2,1
488496181,-89.1499,-25.1723,0,0,0
470581375,-32.7519,-1.71568,0,2,6
475550148,-80.9041,-19.6474,0,1,1
526936091,-8.97915,-48.8316,0,5,3
570081589,-74.1996,-4.82937,0,1,1
566563603,-12.3872,-54.898,0,0,3
511247944,-72.4438,-29.8104,0,1,1
486921382,-52.5294,-1.97464,0,0,4
485184849,-85.7468,-27.2046,0,1,0
591420537,-75.004,-27.7067,0,1,1
593646143,-10.3377,-5.68811,0,3,6
569270348,-11.7581,-40.0479,0,5,3
516362762,-19.1495,12.64425,0,2,2
582778095,-3.79323,-11.841,0,6,6
569492761,-7.55802,-57.005,0,5,3
575200757,-45.2698,-2.07922,0,0,4
522408506,14.48219,22.98706,0,0,5
586517633,-21.7808,14.74218,0,2,2
547238558,-52.089,11.10976,0,2,5
482735425,-44.1622,-0.7007,0,2,4
485182007,-85.074,-12.6286,0,1,0
578517952,-25.891,-25.4085,0,0,6
586071425,-15.2287,-12.0236,0,6,6
623379534,-24.5837,12.02555,0,2,2
569955172,-79.882,-24.4878,0,1,1
562062132,-17.9789,-15.8414,0,6,6
478795872,-67.186,-18.1339,0,1,1
587098017,-18.5876,-9.25281,0,6,6
477490421,-82.3163,-29.6984,0,1,0
480963429,-70.576,-22.7954,0,1,1
318553131,-69.7314,-21.941,0,1,1
557261437,-9.69703,-12.7632,0,6,6
515305346,-79.2826,-6.74792,0,1,1
486777819,-86.6456,-21.1503,0,1,0
526785742,-54.1072,-2.88125,0,2,1
570280138,-19.4173,-15.4496,0,6,6
327648537,-10.4856,-48.9946,0,0,3
571396942,-72.5074,-23.6042,0,1,1
565809656,-7.81996,-54.2164,0,5,3
556923554,-50.8642,2.1168,0,5,4
563372842,-76.6852,-31.5113,0,0,1
560690405,-30.6315,-7.82543,0,3,4
581157315,-71.2858,-23.9869,0,0,1
488681087,-69.5165,0.197929,0,0,1
562632795,-5.28999,-53.1729,0,5,3
603739199,-70.0197,-34.1607,0,0,1
510715606,-81.4661,-17.6992,0,1,0
469610831,-69.2075,-13.1892,0,1,1
568447613,-12.7672,-3.37455,0,6,6
564701029,-21.2205,-41.1866,0,5,6
582644380,-13.6552,-8.18548,0,6,6
570924514,-2.81112,-5.42033,0,3,6
478058328,-91.5622,-21.3435,0,1,1
324522388,-36.0266,4.15265,0,2,4
482435718,-23.8075,-17.3628,0,0,6
327566447,-63.9281,-16.4501,0,0,4
586379590,-73.2641,-36.631,0,1,1
482649712,-7.76369,-61.194,0,0,3
490149337,-74.7603,-17.2359,0,0,4
569073509,-16.5407,-48.2489,0,3,3
482511164,-18.7717,-58.5815,0,0,3
475465708,-39.8983,-1.58246,0,2,4
572376830,-84.6534,-1.71837,0,1,1
527463935,-7.46363,-52.5438,0,5,3
467782778,-86.2826,-29.5355,0,0,0
576285618,-4.95455,-10.9133,0,3,2
586078695,-73.8075,-33.0305,0,3,1
482645063,-24.4496,-19.5587,0,0,6
530731648,-30.7472,18.32354,0,0,4
490746462,-41.208,4.841527,0,0,4
578774163,-28.8214,-28.2241,0,6,6
555079011,-14.7063,-5.52256,0,5,5
500966656,-40.1397,-0.08263,0,2,4
561329890,-50.5847,-13.2015,0,0,3
341016267,-84.7501,-15.778,0,1,0
464198958,30.5531,38.92381,0,2,5
566674875,-72.9265,-19.0141,0,0,1
569958754,-33.8065,10.82064,0,0,2
488687042,-68.8194,-26.8022,0,1,1
488699635,-9.85106,2.050611,0,0,5
591265629,-35.4478,5.320446,0,2,4
515264431,-12.7919,-18.4512,0,3,6
572409429,-84.4409,-23.9472,0,1,1
509617624,-74.136,-23.7455,0,1,1
561330525,-19.4422,-46.6066,0,0,3
480011594,-82.977,-32.3759,0,0,0
586074009,-14.1666,-46.1432,0,3,3
571255047,-15.2571,-0.87468,0,3,6
560686477,-17.2838,-34.4974,0,5,6
481136214,-18.3461,-59.2015,0,0,3
475622680,-14.6951,-21.9608,0,0,6
578485753,-13.2258,-54.4704,0,0,3
481099785,-86.5877,-9.81093,0,0,0
477880128,-30.5537,-11.9174,0,0,4
585955070,-7.5892,-49.4207,0,0,3
524876305,-19.167,-13.658,0,3,6
572416871,-20.2271,14.7014,0,2,2
556968207,-18.9001,-16.7454,0,6,6
485287282,-52.2855,2.505109,0,2,4
487155664,-10.2655,-44.9618,0,0,3
439024551,-8.87792,-61.7816,0,0,3
593646579,-6.11139,-6.2569,0,3,2
562003142,-18.3791,-13.5079,0,6,6
475517157,-54.8611,3.007306,0,2,1
569494755,-53.2614,1.497671,0,5,4
560690291,-17.4768,-11.5508,0,3,6
341459814,-87.5669,-12.5731,0,1,0
564409183,-80.1282,-12.6024,0,5,1
565723357,-10.5026,-46.3439,0,5,3
574067499,-75.3966,-25.5095,0,1,1
324256803,-55.0789,-9.65312,0,2,4
318543876,-66.6446,-33.7366,0,1,1
478412623,-41.6768,3.644362,0,2,4
561532710,-10.9944,-19.1222,0,0,6
569720969,-82.1522,-16.8124,0,1,1
486352114,-71.4718,-14.3417,0,2,1
568757860,-12.028,-10.6774,0,3,6
583145374,-38.1694,-3.0289,0,0,4
614777438,-84.4028,-22.8519,0,1,1
593054951,-10.8719,-17.8738,0,3,6
510706277,-76.985,-11.6914,0,1,1
485048967,-87.0685,-15.5816,0,1,0
473974547,-8.39633,-15.0615,0,0,5
547344442,-26.0262,16.34399,0,2,2
574914313,-9.78379,-53.9571,0,0,3
464188580,-15.4871,-55.8675,0,0,3
570089080,-64.796,-28.0025,0,1,1
570014498,-21.3903,-6.1303,0,3,6
480952106,-71.7692,-14.1417,0,1,1
322500634,-50.201,-2.47389,0,2,4
623892261,-26.1366,15.52626,0,2,2
476686112,-42.5671,0.784972,0,2,4
479298854,-81.6596,-19.5177,0,1,0
603502705,-68.5136,-5.21104,0,1,1
593398067,-9.42397,-20.2587,0,0,6
596808442,-64.595,-16.0585,0,3,1
566475818,-35.1717,1.692014,0,0,4
328093618,-49.6138,6.878737,0,2,4
580585082,-76.374,-33.743,0,0,1
565381304,-52.7421,-29.6609,0,0,1
320466871,-89.8905,-3.2782,0,1,5
487158599,-23.8686,-16.7184,0,0,6
555019563,-8.30441,-55.4561,0,0,3
539014038,-12.2744,-50.6944,0,5,3
515302868,-76.7282,-9.0176,0,1,1
501280518,-56.5648,2.359625,0,2,1
322229594,-42.587,-4.56507,0,2,4
510699928,-10.0731,-61.4761,0,0,3
576336240,-17.099,-23.1245,0,3,6
482692974,-57.7944,2.669308,0,2,1
547328377,-24.9776,19.00062,0,2,2
477991293,-14.34,-39.1754,0,0,3
327962063,-1.66924,-5.96525,0,0,6
565209132,-25.1934,-19.9876,0,0,6
487306716,-87.2274,-16.9305,0,1,0
570946690,-81.9775,-8.4263,0,1,1
560750295,-52.5049,9.060759,0,0,5
571233863,-23.3219,-6.66086,0,3,6
583142588,-21.1343,-17.6368,0,6,5
569809287,-7.0462,-8.91062,0,3,6
318556138,-73.1679,-4.78465,0,1,1
585859704,-15.6524,-55.0314,0,3,3
561934585,-4.19694,-15.9469,0,3,6
566655990,-28.5372,20.01486,0,0,2
470062597,-69.6379,-22.5228,0,1,1
573622646,-65.9508,-14.6703,0,2,1
580639899,-78.851,-3.44364,0,1,1
590932287,-66.1179,-29.719,0,1,1
475622793,-21.3596,-24.6649,0,0,6
318522838,-80.5646,-23.5336,0,1,1
475892238,-67.2742,-24.7649,0,1,1
534141324,-48.0408,0.01799,0,2,1
534303031,-32.5601,9.429476,0,2,4
564692405,-3.56584,-57.2212,0,5,3
526531616,-18.1597,-46.898,0,5,3
583645193,-20.5755,-6.14286,0,0,6
471077857,-76.4546,-22.3531,0,1,1
578929342,-4.32642,-51.6687,0,0,3
523478821,-27.9797,-2.80242,0,3,6
547616623,-24.2098,9.863848,0,2,2
530235049,-16.9445,-38.1206,0,5,6
324257146,-51.326,-0.8064,0,2,1
572609108,-76.1302,-26.0054,0,1,1
475202388,-26.1719,19.26182,0,2,2
313862274,-47.5923,4.446187,0,2,4
482516713,-87.5354,-18.6165,0,1,0
581138223,-18.5601,-49.9394,0,0,3
574734127,-16.7625,-36.125,0,5,6
553231879,-37.6333,6.602598,0,0,4
486783119,-80.4672,-25.7699,0,1,1
388874977,-54.6362,-0.84258,0,2,4
565866518,-74.9856,-33.2508,0,0,1
565236919,-36.8727,-5.22593,0,0,4
475549284,-71.133,-24.3516,0,1,1
592577385,-80.3695,0.4059,0,5,1
565855793,-47.3861,5.758397,0,0,4
583138568,-20.4186,-13.587,0,6,6
574584859,-10.9709,-52.1774,0,5,3
523708351,-4.04539,-57.1151,0,0,3
593312584,-8.77569,-20.3002,0,0,6
478949560,-68.9705,-17.0232,0,1,1
585908787,-20.1293,-16.3005,0,6,6
565417112,-13.5374,-48.6923,0,0,3
565459685,-55.7109,-0.77241,0,0,1
323475862,-33.889,12.7958,0,2,4
623185845,-24.8806,14.64398,0,2,2
562530336,-14.6879,-25.0622,0,3,6
523205934,-19.7234,-18.8594,0,3,6
327644217,-25.0411,-10.6525,0,0,6
574577489,-16.7569,-56.8821,0,5,3
570896413,-39.6337,21.34698,0,3,5
562003059,-30.3907,-27.5863,0,6,6
573948335,-71.6884,-27.3775,0,1,1
481127173,-72.5006,-20.2309,0,1,1
478110866,-10.2131,-11.0982,0,0,6
313861411,-71.0367,-29.9653,0,1,1
591442287,-48.3147,-4.30322,0,0,4
475586130,-52.9267,-1.81191,0,0,1
488688580,-84.1012,-10.2129,0,1,0
516880237,-8.26975,-51.226,0,5,3
580857280,-67.828,-37.4339,0,0,1
522260244,6.902143,-17.5478,0,0,2
569739534,-37.1476,1.312073,0,0,4
327706437,13.26195,-16.8435,0,0,6
497560724,-58.9409,-0.57982,0,2,1
614767057,-61.983,-25.4437,0,1,1
527104986,-11.0009,-50.2414,0,5,3
583138230,-16.0439,-15.7703,0,6,6
582613001,-19.0937,-11.7483,0,6,6
581404810,-73.2024,-8.69165,0,1,1
567446579,-82.7805,-2.74003,0,1,1
579282688,-74.2546,-26.6369,0,1,1
577218602,-25.7679,-31.5884,0,6,6
580212997,-28.271,-18.2536,0,0,4
485905391,-83.6494,-9.61305,0,0,0
481018305,-84.4508,-25.5474,0,1,1
569960365,-80.5962,-11.0977,0,0,1
593453795,-72.4562,-31.0372,0,3,1
585929192,-8.40931,-11.0978,0,6,6
475542743,-47.6141,2.795558,0,2,4
593253205,-71.8178,-7.3835,0,3,1
518623704,-19.9401,-14.3344,0,6,6
584219169,-38.9691,1.108342,0,0,4
487099387,-25.0916,-19.0373,0,0,4
488450754,-75.9668,-22.4977,0,0,0
562540395,-14.7589,-15.7276,0,3,6
523478869,-6.48175,-48.7184,0,3,3
474267418,-15.9092,-21.7272,0,0,6
481099415,-78.4691,-20.0683,0,0,0
487667205,-82.7158,-18.5977,0,1,0
617745241,-24.7773,13.81125,0,2,2
488711144,-89.5042,-23.0599,0,1,0
554807988,-68.4223,-13.1958,0,0,1
576768088,8.134192,12.1082,0,0,6
547325858,-27.0173,14.68741,0,2,2
570932699,-10.8433,-18.1656,0,3,6
584587128,-13.8199,-13.9562,0,3,6
584665305,52.06261,-13.4906,0,0,5
488440436,-69.2712,-10.8144,0,1,1
584231995,-35.5502,6.381313,0,0,4
490387590,-87.9449,-2.88825,0,1,0
313862306,-42.0889,6.284683,0,2,4
593312295,-20.78,-30.0442,0,0,6
575920560,-16.7874,-9.93801,0,3,6
570924550,-8.86313,-14.0378,0,3,6
579392973,-65.7106,-33.3281,0,1,1
479220013,-12.3993,-56.1392,0,0,3
488504814,-92.1558,-23.7951,0,0,0
336676216,-67.4234,-27.6728,0,1,1
556357336,-38.3365,-1.23048,0,0,4
566673170,-21.1964,-50.9421,0,0,3
488501487,-73.5662,-14.5599,0,1,1
480171348,-85.0043,-5.28875,0,2,0
567007144,-2.81447,-2.64467,0,3,6
553561593,-14.7804,-54.3547,0,0,3
556914447,-14.137,-50.2156,0,5,3
623436161,-27.0138,12.031,0,2,2
481004298,-13.045,-51.0094,0,0,3
488440893,-84.9751,-17.3215,0,1,0
490386426,-86.4174,-4.80511,0,1,1
585952606,-63.1443,-24.4141,0,3,1
596808392,-13.9403,-21.2932,0,3,6
623960880,-25.0379,12.5698,0,2,2
567006813,-6.35637,-11.4021,0,3,6
490729633,-25.0746,-21.6004,0,0,4
591250232,-19.8001,16.20482,0,2,2
567312865,-43.3181,17.10835,0,0,4
501798889,-41.9511,6.132574,0,2,4
485639243,-85.0206,-29.6034,0,1,0
516906055,-71.7368,-29.8148,0,0,1
562535995,-12.8116,-23.4664,0,3,6
397248752,-18.4604,-56.3213,0,0,3
313861608,-86.2466,-7.93382,0,1,1
579660456,-77.4964,-6.90896,0,3,1
560992553,-16.5457,-53.2292,0,0,3
566305266,-58.784,-3.7964,0,0,1
576046210,-31.0396,-28.4035,0,3,6
583146274,-11.9594,-2.88122,0,6,6
576411497,-14.9599,-1.19152,0,3,6
570589704,-17.8428,-4.94115,0,3,2
479772774,-82.7425,-17.8077,0,0,0
478888083,-42.5033,-2.73137,0,0,1
482658760,-87.5609,-27.1564,0,0,0
485060618,-85.9414,-26.4468,0,1,0
488491186,-85.8544,-11.4115,0,0,0
517353438,-29.311,10.85306,0,2,2
565880475,-18.7333,-6.20859,0,3,6
553006549,-26.5692,-26.581,0,3,6
569959500,-35.4147,-0.06061,0,0,4
479225274,-68.0127,-34.0166,0,1,1
567927838,-84.1544,-26.3303,0,1,1
570091111,-73.9939,-8.3248,0,1,1
584215214,-69.3297,-10.2183,0,0,1
322520586,-81.1197,-5.73068,0,1,1
569263301,-4.3331,-41.2856,0,5,3
574377552,-73.3852,-26.2357,0,1,1
485455249,-55.8536,-5.69098,0,2,1
566978098,-36.2649,6.983815,0,0,4
554779051,-71.9088,-35.7486,0,0,1
582632160,-12.8466,-10.0708,0,3,6
483083617,-37.491,1.797714,0,2,4
570459682,-17.1982,-19.5167,0,6,6
583804142,-4.45107,-46.3146,0,0,5
504120613,-16.9873,-58.3135,0,0,3
322515253,-58.0354,-30.178,0,2,1
579626068,-14.4295,-56.118,0,5,3
580014328,-60.7585,-1.0743,0,0,1
587096515,-23.2739,14.84092,0,2,2
575772040,-11.7647,-6.712,0,6,6
482444444,-82.9932,-20.1068,0,1,1
475517090,-43.1408,5.150127,0,2,4
313862134,-64.4167,-19.2727,0,2,1
329254830,-71.8391,-1.34361,0,2,1
524676260,-34.643,7.858079,0,0,5
576046388,-67.7563,-5.8111,0,3,5
509620929,-36.2589,29.82686,0,3,6
471087830,-73.6642,-21.3386,0,1,1
563796500,-14.4802,-8.50303,0,6,6
584664194,-44.6402,-3.91127,0,0,4
514907630,-10.6583,-7.69221,0,3,6
593054045,-18.0794,-4.34889,0,3,2
474660482,-29.7118,-22.6835,0,0,6
485455285,-69.7865,-4.76913,0,2,1
569670455,-39.8443,12.03166,0,0,5
396968721,-51.8639,-18.3053,0,0,4
538866343,-5.51453,-49.6256,0,5,3
569623233,-13.1367,-42.5149,0,5,3
555042715,-16.2145,-31.9882,0,5,6
326734770,-11.0763,-55.4141,0,0,3
606106445,-9.77129,-56.9372,0,0,3
473564515,-57.3182,-28.4012,0,2,1
591268268,-77.3868,-27.1536,0,1,1
476753465,-38.0536,-4.16459,0,2,4
322507839,-37.8562,12.20764,0,2,5
586072188,3.524904,-20.5647,0,6,6
561532476,-9.31561,-50.8034,0,0,3
574059157,-73.3373,-34.4052,0,1,1
475625477,-11.3071,-9.21761,0,0,6
560424631,-22.4127,-6.13095,0,3,6
570931770,-76.9385,-14.3999,0,1,1
565448436,-11.7011,-34.1258,0,0,3
598380007,-83.0624,-5.32152,0,1,1
561517025,-76.1716,-35.2313,0,0,1
488495740,13.23235,32.63207,0,0,6
488686369,-15.1454,-51.7986,0,0,3
321707905,-83.6342,-12.4935,0,1,0
563380422,-9.91697,-60.0166,0,0,3
566304697,-16.0806,-49.8467,0,0,3
476741830,-55.0801,4.177722,0,2,1
560753350,-45.9754,5.554493,0,0,4
535728342,-23.2744,-4.50106,0,3,6
566647353,-20.6917,-32.6743,0,0,6
475029659,-51.8141,0.020949,0,0,4
485058595,-38.9846,6.733881,0,2,4
585946742,-16.3683,-7.58144,0,6,6
514767977,-26.8448,-11.0982,0,3,4
562381417,-54.8104,-33.0188,0,0,6
482744155,-53.4748,2.40091,0,2,4
566460800,-10.9092,-49.7971,0,0,3
488707768,-84.1511,-18.3396,0,1,0
486557574,-28.4211,-9.40883,0,0,4
577369606,-27.4506,-27.8988,0,6,6
579290303,-86.5229,-21.7279,0,1,0
561039262,-10.4512,-15.3175,0,0,6
586070820,2.376413,-21.3961,0,6,6
487594856,-65.9797,-23.8322,0,1,1
490173806,-59.2544,2.768293,0,2,1
567354967,-43.3566,7.327397,0,0,6
517330781,-26.7311,13.57515,0,2,2
561553133,-35.9245,-1.45044,0,0,4
562682546,-4.70108,-52.6313,0,5,3
591639922,-75.0297,-31.4521,0,1,1
333604946,-74.9018,-36.412,0,1,1
571956282,-17.3942,-17.9987,0,3,6
473943881,-18.1777,-56.7986,0,0,3
469801569,-67.9875,-17.5037,0,1,1
396652279,-83.5748,-17.459,0,1,0
482799345,-88.6072,-24.3866,0,0,0
321016044,-71.666,-33.4665,0,1,1
486941367,-17.4384,-56.3773,0,0,3
519749342,41.2589,8.449607,0,0,6
519751607,-68.0133,14.48361,0,0,4
564425006,-8.62469,-54.6542,0,0,3
475132727,-56.61,-30.7609,0,2,1
609485897,-32.6103,13.58519,0,3,4
566541912,26.83029,-8.52712,0,0,3
511244283,-79.1169,-31.877,0,1,0
490789494,-53.03,0.481872,0,2,4
396650742,-78.4082,-6.04112,0,1,1
570626702,-30.9492,-4.0319,0,3,6
570921682,-10.0188,-8.33529,0,3,6
569286299,-48.7007,5.885548,0,0,4
582644266,-14.4813,-12.9613,0,6,6
475585451,-36.988,10.17382,0,0,4
479218494,-15.059,-61.476,0,0,3
583454722,-69.7909,-30.6963,0,1,1
586366106,-56.9511,-10.476,0,1,1
484457747,-61.7083,2.598026,0,0,5
479897420,-35.9601,16.82073,0,2,5
490908575,-88.3774,-6.24433,0,2,0
586559181,6.956789,-28.0702,0,2,6
565191603,-29.6245,-23.3377,0,3,6
327679841,-8.73169,-59.2255,0,0,3
561985849,-7.36162,-42.4123,0,0,3
330154280,-83.0429,-6.47296,0,1,0
587077323,-20.0687,15.1654,0,2,2
556922061,-19.6052,-21.2663,0,5,6
515296303,-70.1938,-20.909,0,1,1
571311039,-73.8733,-9.07709,0,1,1
572375809,-68.6068,-19.2298,0,1,1
478111731,-10.2176,-16.4586,0,0,6
328876201,-51.3882,11.32915,0,2,5
570438732,-30.4643,-25.9295,0,6,6
535708196,-26.9069,-19.6567,0,3,4
321708130,-70.5248,-17.217,0,1,1
484635029,-89.6687,-23.8725,0,1,0
569955315,-78.5889,-32.7847,0,1,1
531339798,-66.8597,-15.5723,0,6,1
557859579,-32.1746,6.038838,0,0,6
584931329,-19.4933,-29.4373,0,0,6
562524605,-20.2539,-6.4713,0,3,6
321023397,-74.4449,-21.2005,0,1,1
563796940,-8.94189,-7.72388,0,6,6
482521571,-19.2621,-56.8939,0,0,3
571939040,-53.9377,0.210737,0,3,4
575937040,-16.5455,-6.93057,0,3,6
565108355,-20.7871,5.423101,0,5,2
573636382,-28.8851,17.48668,0,2,4
324493977,-54.8044,-27.9124,0,2,1
474652473,-12.0424,-61.2281,0,0,3
583312391,-3.15325,-11.2317,0,6,6
571867358,-73.3154,-28.5057,0,1,1
524675712,-12.7151,-21.8559,0,3,6
565415071,-56.2112,-26.5482,0,0,1
313862373,-82.6652,-4.00172,0,1,1
566543480,-10.2639,-43.7669,0,0,3
477879512,-20.6672,-59.2826,0,0,6
594480606,-18.6214,-51.4363,0,0,3
594589186,-10.4367,-23.4801,0,3,6
487359276,-87.9128,-13.8337,0,1,0
475619045,-54.9702,6.653189,0,0,4
485630699,-67.7853,-23.607,0,1,1
568790226,-75.6402,-29.0083,0,1,1
475542907,-57.5076,-2.5077,0,2,1
482772037,-8.69376,-30.8475,0,0,6
583137205,-21.4156,-14.8828,0,6,6
489719193,-88.1711,-8.62822,0,1,0
487537399,-88.5888,-6.80963,0,1,0
591748519,-23.9859,-14.457,0,0,6
555365036,-22.6863,-31.5349,0,0,6
318331264,-84.4234,-7.11993,0,1,5
560889670,-9.12795,-12.4717,0,6,6
560684168,-34.4338,12.1637,0,5,2
488497498,-81.9474,-20.8575,0,1,0
491030723,-48.1027,8.132723,0,2,4
488683322,-56.335,-21.9687,0,0,1
572424901,-19.4074,13.7229,0,2,2
481049269,-84.9303,-27.2098,0,0,0
488712472,-82.3472,-12.9482,0,0,1
587079262,-23.1925,17.48596,0,2,2
